ORDER	Wavelength (nm)	X0	Y0	X1	Y1	X2	Y2	Sampling (pixels)	R
115	1059.27481	-17.783101	7.445357	-17.910429	6.190752	-17.684317	8.70546	3.090908	101288
115	1058.357689	-13.717249	7.104903	-13.829443	5.847257	-13.632521	8.367544	2.977918	103155
115	1057.440568	-9.797323	6.83478	-9.895248	5.574808	-9.725875	8.099292	2.875617	103009
115	1056.523447	-6.010036	6.627948	-6.094443	5.366282	-5.951194	7.893744	2.782491	102861
115	1055.606326	-2.343958	6.478437	-2.41551	5.215639	-2.297133	7.744994	2.697264	102711
115	1054.689205	1.210772	6.381139	1.15149	5.117712	1.246103	7.647989	2.618859	102559
115	1053.772084	4.66269	6.331648	4.615156	5.068043	4.686992	7.598369	2.546365	102406
115	1052.854963	8.019204	6.326127	7.982952	5.06275	8.032894	7.592336	2.479001	102251
115	1051.937842	11.286753	6.361211	11.261361	5.09843	11.290206	7.626563	2.416093	102095
115	1051.020721	14.470935	6.433925	14.456022	5.172073	14.464491	7.698104	2.357055	101938
115	1050.1036	17.576608	6.541618	17.571826	5.280998	17.560577	7.804335	2.301364	103011
116	1050.1036	-17.365914	4.185392	-17.492633	2.935395	-17.267705	5.440935	3.086125	101298
116	1049.202223	-13.340793	3.855071	-13.452646	2.60214	-13.256382	5.113049	2.974342	103147
116	1048.300847	-9.458841	3.593728	-9.556647	2.338551	-9.387493	4.853502	2.873084	103002
116	1047.39947	-5.70709	3.394479	-5.791571	2.137666	-5.648164	4.655485	2.780856	102855
116	1046.498094	-2.074388	3.251495	-2.146182	1.993586	-2.027314	4.513228	2.696404	102706
116	1045.596717	1.44889	3.159792	1.389213	1.901272	1.484619	4.4218	2.61867	102555
116	1044.695341	4.871081	3.115073	4.82301	1.856378	4.895921	4.376949	2.54676	102403
116	1043.793965	8.199424	3.113603	8.162497	1.855125	8.213788	4.374979	2.47991	102249
116	1042.892588	11.440217	3.152109	11.414014	1.894203	11.444481	4.41265	2.417458	102094
116	1041.991212	14.598941	3.2277	14.583077	1.97069	14.593448	4.487103	2.358829	101938
116	1041.089835	17.680359	3.337806	17.674478	2.081985	17.665427	4.595791	2.303512	103003
117	1041.089835	-16.955952	0.997217	-17.082114	-0.248032	-16.858264	2.248041	3.081105	101309
117	1040.203801	-12.971152	0.676832	-13.082697	-0.571261	-12.887019	1.930006	2.970567	103139
117	1039.317767	-9.126771	0.424072	-9.224479	-0.826199	-9.055501	1.678979	2.870372	102995
117	1038.431733	-5.410176	0.232215	-5.49474	-1.019645	-5.351153	1.488308	2.779052	102849
117	1037.545699	-1.8105	0.095573	-1.882536	-1.157351	-1.763174	1.352366	2.695377	102701
117	1036.659666	1.681643	0.00929	1.621579	-1.24423	1.717766	1.266343	2.618312	102551
117	1035.773632	5.074386	-0.030822	5.025792	-1.284514	5.099754	1.226097	2.546979	102400
117	1034.887598	8.374798	-0.028399	8.337218	-1.281883	8.38982	1.22803	2.480629	102247
117	1034.001564	11.589033	0.013377	11.562046	-1.239555	11.594084	1.268989	2.418617	102093
117	1033.11553	14.722452	0.091695	14.70567	-1.160369	14.71788	1.346195	2.360378	101938
117	1032.229496	17.779719	0.204062	17.772777	-1.046846	17.765849	1.457179	2.305412	102996
118	1032.229496	-16.553164	-2.120882	-16.678799	-3.361276	-16.455961	-0.874903	3.075888	101320
118	1031.358416	-12.608237	-2.431569	-12.719494	-3.674733	-12.524362	-1.183311	2.966621	103131
118	1030.487337	-8.801004	-2.67597	-8.898624	-3.921256	-8.729798	-1.426033	2.867503	102988
118	1029.616257	-5.119172	-2.860642	-5.20382	-4.107476	-5.060046	-1.609556	2.777096	102843
118	1028.745177	-1.552161	-2.991129	-1.624436	-4.239001	-1.504583	-1.739368	2.694197	102696
118	1027.874097	1.909171	-3.072164	1.848728	-4.320618	1.945684	-1.820155	2.617795	102547
118	1027.003018	5.272753	-3.107824	5.223648	-4.356448	5.298641	-1.85595	2.54703	102397
118	1026.131938	8.545482	-3.101648	8.507262	-4.350071	8.561149	-1.85026	2.48117	102245
118	1025.260858	11.733365	-3.056735	11.705611	-4.304618	11.739189	-1.806148	2.419583	102092
118	1024.389778	14.841642	-2.975811	14.82396	-4.222846	14.837973	-1.726316	2.361714	101937
118	1023.518699	17.874874	-2.8613	17.866894	-4.107203	17.862044	-1.613162	2.307075	102989
119	1023.518699	-16.157453	-5.170615	-16.282574	-6.406065	-16.060716	-3.929587	3.070504	101332
119	1022.662198	-12.251934	-5.47187	-12.362907	-6.710031	-12.168306	-4.228622	2.962525	103124
119	1021.805697	-8.481413	-5.708153	-8.578946	-6.94839	-8.410268	-4.463269	2.86449	102981
119	1020.949196	-4.833944	-5.885854	-4.918675	-7.127605	-4.774714	-4.639853	2.774998	102837
119	1020.092695	-1.299236	-6.010374	-1.371745	-7.253142	-1.251407	-4.76372	2.692872	102691
119	1019.236194	2.13161	-6.086325	2.070794	-7.329662	2.168509	-4.839434	2.617125	102543
119	1018.379693	5.466318	-6.117677	5.416709	-7.36118	5.492721	-4.870924	2.546919	102393
119	1017.523192	8.711611	-6.107875	8.672759	-7.351179	8.727919	-4.861604	2.481536	102243
119	1016.666691	11.87335	-6.059933	11.844835	-7.302704	11.87994	-4.814453	2.420358	102090
119	1015.81019	14.956651	-5.976501	14.938076	-7.218434	14.953878	-4.7321	2.362841	101937
119	1014.953689	17.965971	-5.859931	17.956957	-7.100745	17.954175	-4.616871	2.308509	102983
120	1014.953689	-15.768688	-8.153652	-15.89329	-9.384077	-15.672412	-6.917672	3.064972	101344
120	1014.111403	-11.902103	-8.445762	-12.012787	-9.678851	-11.818722	-7.207609	2.95829	103116
120	1013.269118	-8.167859	-8.674177	-8.265297	-9.909305	-8.096776	-7.434424	2.861343	102974
120	1012.426833	-4.554355	-8.845122	-4.639161	-10.081738	-4.495025	-7.604279	2.772762	102831
120	1011.584548	-1.051591	-8.963862	-1.124327	-10.201474	-1.003516	-7.722383	2.691405	102685
120	1010.742262	2.349089	-9.034886	2.287906	-10.273055	2.386371	-7.793181	2.616305	102538
120	1009.899977	5.655204	-9.062062	5.605094	-10.30039	5.682119	-7.820501	2.546647	102390
120	1009.057692	8.873304	-9.048744	8.83382	-10.286869	8.890252	-7.807663	2.481728	102240
120	1008.215407	12.009103	-8.997861	11.979823	-10.235453	12.016461	-7.75757	2.420943	102089
120	1007.373122	15.067591	-8.911994	15.048114	-10.148749	15.06572	-7.672775	2.363761	101937
120	1006.530836	18.053121	-8.793423	18.043061	-10.02906	18.042366	-7.555539	2.309714	102977
