ORDER	Wavelength (nm)	X0	Y0	X1	Y1	X2	Y2	Sampling (pixels)	R
96	1270.020584	-22.422705	5.691187	-22.585023	4.44576	-22.290551	6.938066	3.315766	100682
96	1268.704501	-17.233531	5.252951	-17.376447	4.00278	-17.119321	6.503927	3.161733	103096
96	1267.388417	-12.278661	4.912328	-12.403549	3.658589	-12.18117	6.166315	3.026253	102915
96	1266.072334	-7.531099	4.657097	-7.639127	3.400804	-7.449291	5.913158	2.906024	102733
96	1264.75625	-2.968564	4.477357	-3.060733	3.219391	-2.901547	5.734671	2.798422	102548
96	1263.440167	1.427477	4.364963	1.350294	3.1061	1.480476	5.62281	2.701355	102362
96	1262.124083	5.672549	4.313132	5.609588	3.054057	5.71221	5.570875	2.613135	102174
96	1260.808	9.779739	4.316145	9.730321	3.057462	9.806667	5.573214	2.532386	101984
96	1259.491916	13.760127	4.369117	13.723646	3.111368	13.774862	5.625008	2.457964	101793
96	1258.175833	17.623109	4.467837	17.599017	3.211503	17.626137	5.722095	2.3889	101600
96	1256.859749	21.37664	4.608628	21.364442	3.354141	21.368403	5.860842	2.324356	102813
97	1256.859749	-21.938466	2.311067	-22.099617	1.069144	-21.807405	3.554484	3.307168	100703
97	1255.570662	-16.814753	1.886547	-16.9569	0.640032	-16.701258	3.133918	3.155459	103085
97	1254.281575	-11.919578	1.557361	-12.044018	0.30739	-11.822497	2.807639	3.021863	102906
97	1252.992488	-7.226852	1.311647	-7.3347	0.0592	-7.1452	2.563927	2.903166	102725
97	1251.703401	-2.715024	1.139797	-2.807245	-0.114273	-2.647943	2.393286	2.796818	102542
97	1250.414314	1.633855	1.033911	1.556414	-0.221031	1.687115	2.287911	2.700785	102358
97	1249.125228	5.83484	0.987409	5.771431	-0.267741	5.874945	2.2413	2.613428	102171
97	1247.836141	9.900641	0.994741	9.850595	-0.26003	9.928188	2.247973	2.533406	101983
97	1246.547054	13.842032	1.051174	13.804746	-0.202693	13.857559	2.303255	2.459606	101794
97	1245.257967	17.668165	1.152628	17.64309	-0.099866	17.672163	2.403116	2.391082	101603
97	1243.96888	21.386804	1.295547	21.373431	0.044849	21.379725	2.544045	2.327018	102806
98	1243.96888	-21.464201	-0.98541	-21.624238	-2.223662	-21.334177	0.254366	3.298444	100725
98	1242.705967	-16.404791	-1.396588	-16.546202	-2.639298	-16.291976	-0.152982	3.149076	103074
98	1241.443055	-11.568259	-1.714676	-11.692271	-2.960743	-11.471569	-0.468253	3.017364	102896
98	1240.180142	-6.929426	-1.951175	-7.037104	-3.199649	-6.847919	-0.702813	2.900191	102717
98	1238.91723	-2.467462	-2.115401	-2.559737	-3.365452	-2.400313	-0.86587	2.795084	102536
98	1237.654317	1.835006	-2.215014	1.75731	-3.465914	1.888525	-0.964993	2.700071	102353
98	1236.391404	5.992568	-2.256397	5.92872	-3.507502	6.033111	-1.006487	2.613561	102169
98	1235.128492	10.017562	-2.244933	9.966902	-3.495671	10.045716	-0.995671	2.534248	101983
98	1233.865579	13.920458	-2.185213	13.882387	-3.435071	13.936761	-0.937078	2.461047	101795
98	1232.602667	17.710164	-2.081189	17.684126	-3.329707	17.715109	-0.834613	2.393037	101606
98	1231.339754	21.394245	-1.936299	21.379723	-3.183064	21.388295	-0.691671	2.329421	102800
99	1231.339754	-20.999733	-4.20067	-21.158687	-5.435103	-20.870709	-2.964688	3.289635	100747
99	1230.102227	-16.003454	-4.598918	-16.144147	-5.837695	-15.891297	-3.359214	3.142608	103063
99	1228.864699	-11.224517	-4.906266	-11.34811	-6.148314	-11.128204	-3.663826	3.012772	102887
99	1227.627172	-6.63864	-5.133859	-6.746152	-6.378252	-6.557272	-3.889537	2.897109	102710
99	1226.389645	-2.225705	-5.290725	-2.318034	-6.536656	-2.158487	-4.04527	2.79323	102530
99	1225.152117	2.031091	-5.384292	1.953146	-6.631052	2.08487	-4.138365	2.699223	102349
99	1223.91459	6.145888	-5.420752	6.081608	-6.667712	6.186864	-4.174939	2.613542	102166
99	1222.677062	10.130651	-5.405327	10.079386	-6.651927	10.159406	-4.160152	2.534919	101982
99	1221.439535	13.995551	-5.342467	13.956702	-6.588206	14.012621	-4.0984	2.462296	101796
99	1220.202008	17.749251	-5.236003	17.72226	-6.480427	17.755134	-3.993467	2.394774	101609
99	1218.96448	21.399117	-5.089262	21.383457	-6.331963	21.394284	-3.848642	2.331577	102795
100	1218.96448	-20.544842	-7.337077	-20.702725	-8.567558	-20.416796	-6.105031	3.280767	100769
100	1217.75158	-15.610527	-7.722834	-15.750507	-8.957561	-15.499017	-6.487157	3.136072	103052
100	1216.53868	-10.888148	-8.019813	-11.011324	-9.257737	-10.792207	-6.78147	3.008096	102878
100	1215.32578	-6.354307	-8.23881	-6.461651	-9.479026	-6.273076	-6.998635	2.893929	102702
100	1214.11288	-1.989584	-8.388577	-2.081963	-9.630297	-1.922296	-7.147301	2.791261	102524
100	1212.89998	2.222268	-8.476317	2.144077	-9.718846	2.276302	-7.234585	2.698243	102345
100	1211.68708	6.29494	-8.508035	6.230233	-9.750757	6.336347	-7.266421	2.613374	102164
100	1210.47418	10.240036	-8.488797	10.188168	-9.731164	10.269391	-7.247816	2.535422	101981
100	1209.26128	14.067431	-8.422921	14.027804	-9.664436	14.085267	-7.183034	2.463356	101797
100	1208.04838	17.78554	-8.314119	17.757592	-9.554334	17.792361	-7.075744	2.396299	101612
100	1206.83548	21.401533	-8.165612	21.384727	-9.404121	21.397819	-6.929131	2.333493	102790
101	1206.83548	-20.099273	-10.396918	-20.256084	-11.623312	-19.972202	-9.168942	3.271855	100791
