ORDER	Wavelength (nm)	X0	Y0	X1	Y1	X2	Y2	Sampling (pixels)	R
96	1270.020584	-19.483138	5.104935	-19.523769	4.054433	-19.468159	6.158222	2.891602	100559
96	1268.704501	-14.963278	4.72442	-14.992384	3.672139	-14.958581	5.778919	2.754243	103047
96	1267.388417	-10.650654	4.429409	-10.668853	3.375983	-10.655762	5.484572	2.634434	102878
96	1266.072334	-6.520083	4.208937	-6.527908	3.154928	-6.534579	5.264278	2.528691	102710
96	1264.75625	-2.551194	4.054225	-2.549112	3.000129	-2.574709	5.109305	2.434421	102542
96	1263.440167	1.272761	3.958115	1.284338	2.904379	1.240559	5.012543	2.349649	102374
96	1262.124083	4.965745	3.914692	4.986443	2.861714	4.925152	4.96811	2.27284	102204
96	1260.808	8.539529	3.918999	8.569014	2.867139	8.490816	4.971087	2.202779	102035
96	1259.491916	12.004144	3.966839	12.04211	2.916421	11.947559	5.017306	2.138488	101864
96	1258.175833	15.368208	4.054622	15.414375	3.00594	15.303975	5.103204	2.079172	101693
96	1256.859749	18.639179	4.179248	18.69329	3.132568	18.567507	5.225706	2.024173	102882
97	1256.859749	-19.061017	2.174268	-19.10125	1.126577	-19.046374	3.22478	2.88357	100588
97	1255.570662	-14.59868	1.80662	-14.627544	0.757214	-14.594181	2.858284	2.748482	103038
97	1254.281575	-10.338253	1.522108	-10.356345	0.471604	-10.343439	2.574395	2.630441	102871
97	1252.992488	-6.255496	1.310204	-6.26333	0.259146	-6.269962	2.362644	2.526099	102705
97	1251.703401	-2.330747	1.162455	-2.328779	0.111326	-2.354135	2.214624	2.432958	102539
97	1250.414314	1.452194	1.071954	1.463559	0.021187	1.420205	2.12347	2.34911	102372
97	1249.125228	5.106856	1.03298	5.127255	-0.017036	5.066559	2.083499	2.273067	102204
97	1247.836141	8.644668	1.040734	8.673772	-0.008182	8.596329	2.089944	2.203647	102036
97	1246.547054	12.075382	1.091144	12.112889	0.043646	12.019244	2.138762	2.1399	101867
97	1245.257967	15.407387	1.180724	15.453021	0.13493	15.343673	2.226492	2.081049	101697
97	1243.96888	18.647956	1.306461	18.701462	0.262632	18.576872	2.350146	2.026454	102878
98	1243.96888	-18.648284	-0.683978	-18.688134	-1.728831	-18.633964	0.363727	2.875635	100615
98	1242.705967	-14.242192	-1.039242	-14.270823	-2.085749	-14.237883	0.00956	2.742763	103030
98	1241.443055	-10.032869	-1.313647	-10.050857	-2.361209	-10.038128	-0.264258	2.626448	102865
98	1240.180142	-5.996974	-1.517304	-6.00482	-2.565393	-6.011409	-0.467785	2.523479	102700
98	1238.91723	-2.115528	-1.658356	-2.113675	-2.706503	-2.13879	-0.609118	2.431447	102535
98	1237.654317	1.627142	-1.743471	1.638299	-2.791254	1.595367	-0.694884	2.348506	102370
98	1236.391404	5.24415	-1.778182	5.264254	-2.825221	5.204146	-0.73058	2.273215	102204
98	1235.128492	8.746591	-1.767138	8.775318	-2.813093	8.698621	-0.720826	2.204426	102037
98	1233.865579	12.143948	-1.714289	12.181002	-2.75885	12.088251	-0.669543	2.141214	101870
98	1232.602667	15.444389	-1.623023	15.489497	-2.665909	15.381186	-0.580092	2.082821	101702
98	1231.339754	18.655003	-1.49627	18.707913	-2.537225	18.584498	-0.455382	2.028622	102873
99	1231.339754	-18.244676	-3.472203	-18.284153	-4.514196	-18.230664	-2.427328	2.867802	100642
99	1230.102227	-13.893584	-3.815549	-13.921987	-4.859139	-13.889454	-2.769627	2.737087	103021
99	1228.864699	-9.734296	-4.080222	-9.752184	-5.124828	-9.739622	-3.033748	2.62246	102858
99	1227.627172	-5.744334	-4.275942	-5.752193	-5.321049	-5.758734	-3.229358	2.520835	102695
99	1226.389645	-1.905371	-4.410553	-1.903633	-5.455705	-1.928507	-3.364259	2.42989	102532
99	1225.152117	1.797758	-4.490495	1.808707	-5.53528	1.766193	-3.444849	2.347841	102368
99	1223.91459	5.377766	-4.521119	5.397576	-5.565169	5.338053	-3.476448	2.273289	102204
99	1222.677062	8.845427	-4.506934	8.873781	-5.549913	8.797822	-3.463533	2.205121	102038
99	1221.439535	12.209963	-4.45177	12.246569	-5.493378	12.154702	-3.409909	2.142435	101873
99	1220.202008	15.479328	-4.358921	15.523915	-5.398882	15.416629	-3.318843	2.084493	101706
99	1218.96448	18.660432	-4.231235	18.712751	-5.269299	18.590497	-3.193163	2.030683	102868
100	1218.96448	-17.849929	-6.192711	-17.889045	-7.231825	-17.836213	-5.150682	2.860072	100669
100	1217.75158	-13.552625	-6.524586	-13.580809	-7.565244	-13.548668	-5.481557	2.731458	103012
100	1216.53868	-9.442333	-6.779891	-9.460126	-7.821527	-9.447721	-5.736341	2.61848	102851
100	1215.32578	-5.497397	-6.967969	-5.505271	-8.010083	-5.51176	-5.924329	2.518171	102690
100	1214.11288	-1.700116	-7.096385	-1.698493	-8.138531	-1.723125	-6.053041	2.428292	102528
100	1212.89998	1.964185	-7.171356	1.974928	-8.213133	1.932832	-6.128659	2.347119	102366
100	1211.68708	5.507835	-7.198063	5.527355	-8.239112	5.46841	-6.15633	2.273295	102203
100	1210.47418	8.941298	-7.180876	8.969282	-8.220869	8.894054	-6.140395	2.205737	102040
100	1209.26128	12.27354	-7.123514	12.309701	-8.162155	12.21871	-6.084547	2.143569	101875
100	1208.04838	15.512308	-7.029177	15.55638	-8.066197	15.450107	-5.991963	2.08607	101710
100	1206.83548	18.664341	-6.900637	18.716077	-7.935791	18.594969	-5.865394	2.032643	102864
101	1206.83548	-17.463788	-8.847712	-17.502553	-9.88393	-17.450358	-7.808543	2.852444	100694
101	1205.64648	-13.219094	-9.168547	-13.247066	-10.206258	-13.215302	-8.12842	2.725878	103004
101	1204.457479	-9.156785	-9.414831	-9.174487	-10.453485	-9.16223	-8.374213	2.61451	102844
101	1203.268479	-5.255989	-9.595554	-5.263881	-10.634664	-5.270313	-8.554863	2.51549	102685
101	1202.079479	-1.499609	-9.718008	-1.498102	-10.757138	-1.52249	-8.67762	2.426657	102525
101	1200.890478	2.126564	-9.788202	2.1371	-10.826962	2.09542	-8.748459	2.346344	102364
101	1199.701478	5.634484	-9.811153	5.653714	-10.84919	5.595345	-8.772363	2.273235	102203
101	1198.512477	9.034316	-9.791096	9.061932	-10.828091	8.98743	-8.753541	2.206278	102041
101	1197.323477	12.334782	-9.731645	12.370502	-10.767307	12.280379	-8.69558	2.14462	101878
101	1196.134476	15.543427	-9.635908	15.586987	-10.669975	15.481719	-8.601569	2.087557	101714
101	1194.945476	18.666821	-9.506586	18.717978	-10.538815	18.598005	-8.474183	2.034506	102859
102	1194.945476	-17.086002	-11.439327	-17.124427	-12.472632	-17.072846	-10.403027	2.84492	100719
102	1193.779675	-12.892775	-11.749534	-12.920541	-12.784284	-12.88914	-10.712317	2.720348	102996
102	1192.613875	-8.877463	-11.987132	-8.895078	-13.022792	-8.88296	-10.949452	2.610553	102838
102	1191.448074	-5.019945	-12.160772	-5.027857	-13.196867	-5.034227	-11.123034	2.512794	102680
102	1190.282274	-1.303702	-12.277489	-1.302312	-13.313593	-1.326454	-11.240061	2.424987	102521
102	1189.116473	2.285025	-12.343092	2.295355	-13.378824	2.25409	-11.306306	2.345519	102362
102	1187.950673	5.75783	-12.362438	5.776772	-13.397453	5.718977	-11.326596	2.273113	102202
102	1186.784872	9.12459	-12.339638	9.15184	-13.373622	9.07806	-11.305013	2.206747	102042
102	1185.619072	12.393788	-12.278199	12.429069	-13.310869	12.339808	-11.245043	2.14559	101880
102	1184.453272	15.572774	-12.181146	15.615827	-13.212243	15.511554	-11.149687	2.088956	101718
102	1183.287471	18.667955	-12.051105	18.718538	-13.080393	18.599689	-11.021553	2.036275	102855
103	1183.287471	-16.716328	-13.969587	-16.754422	-14.999962	-16.703436	-12.936167	2.837497	100743
103	1182.144198	-12.573457	-14.269563	-12.601024	-15.301338	-12.569971	-13.235263	2.714868	102988
103	1181.000925	-8.604182	-14.498795	-8.621715	-15.531449	-8.609727	-13.464057	2.60661	102831
103	1179.857652	-4.789103	-14.665614	-4.797038	-15.698682	-4.803339	-13.630833	2.510085	102675
103	1178.714379	-1.112252	-14.776809	-1.110981	-15.809875	-1.134873	-13.742343	2.423285	102518
103	1177.571106	2.439695	-14.837997	2.449819	-15.870689	2.408971	-13.804171	2.344646	102360
103	1176.427834	5.877988	-14.853884	5.896641	-15.885865	5.839418	-13.820993	2.272932	102202
103	1175.284561	9.21222	-14.828458	9.239106	-15.85942	9.166044	-13.796769	2.207148	102043
103	1174.141288	12.450649	-14.765127	12.485493	-15.794793	12.397089	-13.734886	2.146484	101883
103	1172.998015	15.600432	-14.666834	15.642979	-15.694948	15.539695	-13.638264	2.090272	101722
103	1171.854742	18.667818	-14.536136	18.71783	-15.562467	18.600098	-13.509442	2.037955	102851
104	1171.854742	-16.354528	-16.440441	-16.392302	-17.467867	-16.341891	-15.409908	2.830174	100767
104	1170.73335	-12.260935	-16.730564	-12.28831	-17.759348	-12.257592	-15.699187	2.709439	102980
104	1169.611958	-8.336766	-16.951739	-8.354221	-17.981371	-8.342353	-15.919947	2.602681	102825
104	1168.490566	-4.563307	-17.111987	-4.571269	-18.142014	-4.577495	-16.080167	2.507366	102670
104	1167.369173	-0.925122	-17.217864	-0.923971	-18.247881	-0.94761	-16.186366	2.421552	102514
104	1166.247781	2.590696	-17.274806	2.600613	-18.304446	2.560182	-16.243944	2.343728	102358
104	1165.126389	5.995063	-17.287372	6.013428	-18.316306	5.956777	-16.257436	2.272693	102201
104	1164.004997	9.297303	-17.259433	9.323825	-18.287359	9.251479	-16.230684	2.207482	102044
104	1162.883605	12.505449	-17.194301	12.539858	-18.220946	12.452307	-16.16698	2.147304	101885
104	1161.762213	15.626477	-17.094838	15.668521	-18.119954	15.566221	-16.069164	2.091508	101726
104	1160.640821	18.666479	-16.963537	18.715924	-17.986894	18.5993	-15.939711	2.039549	102846
105	1160.640821	-16.000373	-18.853753	-16.037837	-19.878212	-15.98798	-17.826117	2.82295	100789
105	1159.540687	-11.955011	-19.134388	-11.982202	-20.160164	-11.951804	-18.105942	2.704059	102972
105	1158.440554	-8.075041	-19.347799	-8.092425	-20.374394	-8.080666	-18.31896	2.598768	102819
105	1157.34042	-4.342408	-19.501717	-4.350399	-20.528689	-4.356543	-18.472863	2.504636	102665
105	1156.240287	-0.742181	-19.602474	-0.741153	-20.629426	-0.764535	-18.573946	2.41979	102511
105	1155.140154	2.738143	-19.65533	2.747851	-20.681904	2.70784	-18.627437	2.342767	102356
105	1154.04002	6.109158	-19.664706	6.127235	-20.690578	6.071155	-18.63773	2.2724	102201
105	1152.939887	9.379928	-19.634359	9.406087	-20.659234	9.334455	-18.608557	2.207752	102044
105	1151.839753	12.558269	-19.567511	12.592245	-20.591121	12.505543	-18.543117	2.148052	101888
105	1150.73962	15.650979	-19.466945	15.692524	-20.489045	15.591201	-18.444175	2.092666	101730
105	1149.639486	18.664001	-19.33509	18.712883	-20.355455	18.59736	-18.314142	2.04106	102842
106	1149.639486	-15.653639	-21.211312	-15.690802	-22.232784	-15.641481	-20.186583	2.815822	100812
106	1148.560012	-11.655494	-21.482807	-11.682508	-22.505557	-11.652416	-20.457299	2.698729	102965
106	1147.480539	-7.818844	-21.688736	-7.836161	-22.712278	-7.824501	-20.662858	2.594871	102813
106	1146.401065	-4.126259	-21.836553	-4.134284	-22.860455	-4.14034	-20.810672	2.501897	102661
